dataset,condition,initial_condition_scenario,initial_fraction,fold,selection_seed,train_times_h,test_times_h,n_train_observations,n_test_observations,method,time_h,log_relative_abundance
Umetani,ciprofloxacin,classification_anchor,0.00016165371753033532,0,71000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,36,0,NN,4.499165275459099,-9.538043751433387
Umetani,ciprofloxacin,classification_anchor,0.00016165371753033532,0,71000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,36,0,NN,4.510851419031719,-9.540153955894423
Umetani,ciprofloxacin,classification_anchor,0.00016165371753033532,0,71000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,36,0,NN,4.522537562604341,-9.542263712661407
Umetani,ciprofloxacin,classification_anchor,0.00016165371753033532,0,71000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,36,0,NN,4.534223706176961,-9.544373041113257
Umetani,ciprofloxacin,classification_anchor,0.00016165371753033532,0,71000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,36,0,NN,4.545909849749583,-9.546481959788242
Umetani,ciprofloxacin,classification_anchor,0.00016165371753033532,0,71000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,36,0,NN,4.557595993322204,-9.548590486420373
Umetani,ciprofloxacin,classification_anchor,0.00016165371753033532,0,71000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,36,0,NN,4.569282136894825,-9.550698637974275
Umetani,ciprofloxacin,classification_anchor,0.00016165371753033532,0,71000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,36,0,NN,4.580968280467446,-9.552806430678501
Umetani,ciprofloxacin,classification_anchor,0.00016165371753033532,0,71000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,36,0,NN,4.592654424040067,-9.554913880057446
Umetani,ciprofloxacin,classification_anchor,0.00016165371753033532,0,71000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,36,0,NN,4.604340567612688,-9.557021000961853
Umetani,ciprofloxacin,classification_anchor,0.00016165371753033532,0,71000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,36,0,NN,4.616026711185309,-9.559127807598006
Umetani,ciprofloxacin,classification_anchor,0.00016165371753033532,0,71000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,36,0,NN,4.62771285475793,-9.561234313555666
Umetani,ciprofloxacin,classification_anchor,0.00016165371753033532,0,71000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,36,0,NN,4.639398998330551,-9.563340531834788
Umetani,ciprofloxacin,classification_anchor,0.00016165371753033532,0,71000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,36,0,NN,4.651085141903172,-9.565446474871093
Umetani,ciprofloxacin,classification_anchor,0.00016165371753033532,0,71000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,36,0,NN,4.6627712854757934,-9.567552154560518
Umetani,ciprofloxacin,classification_anchor,0.00016165371753033532,0,71000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,36,0,NN,4.674457429048414,-9.569657582282627
Umetani,ciprofloxacin,classification_anchor,0.00016165371753033532,0,71000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,36,0,NN,4.686143572621035,-9.571762768922987
Umetani,ciprofloxacin,classification_anchor,0.00016165371753033532,0,71000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,36,0,NN,4.697829716193656,-9.573867724894585
Umetani,ciprofloxacin,classification_anchor,0.00016165371753033532,0,71000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,36,0,NN,4.709515859766277,-9.575972460158322
Umetani,ciprofloxacin,classification_anchor,0.00016165371753033532,0,71000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,36,0,NN,4.721202003338898,-9.57807698424262
Umetani,ciprofloxacin,classification_anchor,0.00016165371753033532,0,71000,0;0.333333333333;0.666666666667;1;1.5;2;2.5;3;4;5;6;7,,36,0,NN,4.732888146911519,-9.580181306262153
