condition,parameter,fixed_value,profile_sse,reference_sse,relative_sse,conditional_gaussian_lr,converged,optimized_D,optimized_alpha,optimized_beta
peyrusson_extracellular_oxacillin,D_abs,2.3012880195393257,1.4155682268454326,1.3787908062892658,1.0266736769554954,0.39486204746198894,True,-2.3012880195393257,0.045298421883942695,0.21449626809042271
peyrusson_extracellular_oxacillin,D_abs,2.4281190523753566,1.5268219537631058,1.3787908062892658,1.1073630218584325,1.5297229948949822,True,-2.4281190523753566,0.049518342235557886,0.2158217023733933
peyrusson_extracellular_oxacillin,D_abs,2.5619401319824444,1.7139695630875549,1.3787908062892658,1.2430961646026306,3.2640776169262633,True,-2.5619401319824444,0.054172302050857615,0.2172406316799174
peyrusson_extracellular_oxacillin,D_abs,2.703136501252404,1.9774572766059253,1.3787908062892658,1.4341967378850229,5.409073919173067,True,-2.703136501252404,0.05943014288256535,0.2188624820796888
peyrusson_extracellular_oxacillin,D_abs,2.706821570040695,1.985132366456748,1.3787908062892658,1.439763274748928,5.4671806130776295,True,-2.706821570040695,0.059573403751283976,0.21890733477959876
peyrusson_extracellular_oxacillin,D_abs,2.8521146349930238,2.3153864879658728,1.3787908062892658,1.6792877334287304,7.7755460297708465,True,-2.8521146349930233,0.06552262699574642,0.22080524389322884
peyrusson_extracellular_oxacillin,D_abs,3.0093034100839984,2.722037636236825,1.3787908062892658,1.9742209070588699,10.202607646317684,True,-3.0093034100839984,0.07275210102195845,0.22318784030709593
peyrusson_extracellular_oxacillin,D_abs,3.175155340123744,3.186453662047695,1.3787908062892658,2.3110493974233735,12.565525589648356,True,-3.1751553401237445,0.081492903538055,0.22611308003663988
peyrusson_extracellular_oxacillin,D_abs,3.2142401093619135,3.29880081822213,1.3787908062892658,2.3925317772463104,13.085281894235894,True,-3.2142401093619135,0.08374113517044365,0.22686335852562745
peyrusson_extracellular_oxacillin,D_abs,3.350147878121376,3.691562855819552,1.3787908062892658,2.6773915513366675,14.772645282255167,True,-3.3501478781213763,0.0921606458170426,0.22963531943478707
peyrusson_extracellular_oxacillin,D_abs,3.5347847909840375,4.214689792361913,1.3787908062892658,3.056801490941828,16.760536573445805,True,-3.534784790984037,0.10512496575416919,0.2337157150911665
peyrusson_extracellular_oxacillin,D_abs,3.7295976097564316,4.730258913978178,1.3787908062892658,3.4307299500413007,18.49159577939106,True,-3.7295976097564316,0.1205684298817354,0.2381895548450588
peyrusson_extracellular_oxacillin,D_abs,3.8167789096181775,4.943847288900059,1.3787908062892658,3.585639871073275,19.154054156699132,True,-3.8167789096181775,0.12796471654154176,0.24017218082333344
peyrusson_extracellular_oxacillin,D_abs,3.9351471597875003,5.214393886271123,1.3787908062892658,3.781860063532481,19.953239533489306,True,-3.9351471597875,0.13836758159670481,0.24278637235814454
peyrusson_extracellular_oxacillin,D_abs,4.152025175229274,5.649398794298719,1.3787908062892658,4.097357458817791,21.155133655154255,True,-4.152025175229274,0.15810512101016783,0.24721111171467886
peyrusson_extracellular_oxacillin,D_abs,4.380856002515701,6.0258184444459975,1.3787908062892658,4.370364537506062,22.122696357330025,True,-4.380856002515701,0.1792210850372744,0.251233138133063
peyrusson_extracellular_oxacillin,D_abs,4.532269136482802,6.232769640456976,1.3787908062892658,4.520460690647629,22.629208670400384,True,-4.532269136482801,0.1930634866937167,0.2535106017952123
peyrusson_extracellular_oxacillin,D_abs,4.622298397725413,6.3416441400052515,1.3787908062892658,4.599424445737706,22.88896762762537,True,-4.622298397725412,0.2011876979529134,0.2547259467813146
